current_path,kind,title,action,target_path,asset_id,reason,batch
,md,核心架构亮点,materialize,docs/knowledge/09_作品集/PRT-003-核心架构亮点.md,PRT-003,基于真实实验、已接受架构、代码证据和来源索引生成正式正文,06-experiments-portfolio-references-and-path-closure
,md,工程能力证明,materialize,docs/knowledge/09_作品集/PRT-004-工程能力证明.md,PRT-004,基于真实实验、已接受架构、代码证据和来源索引生成正式正文,06-experiments-portfolio-references-and-path-closure
,md,关键问题与解决过程,materialize,docs/knowledge/09_作品集/PRT-005-关键问题与解决过程.md,PRT-005,基于真实实验、已接受架构、代码证据和来源索引生成正式正文,06-experiments-portfolio-references-and-path-closure
,md,项目成果索引,materialize,docs/knowledge/09_作品集/PRT-006-项目成果索引.md,PRT-006,基于真实实验、已接受架构、代码证据和来源索引生成正式正文,06-experiments-portfolio-references-and-path-closure
,md,核心术语表,materialize,docs/knowledge/10_术语与来源/REF-001-核心术语表.md,REF-001,基于真实实验、已接受架构、代码证据和来源索引生成正式正文,06-experiments-portfolio-references-and-path-closure
,md,官方资料来源索引,materialize,docs/knowledge/10_术语与来源/REF-002-官方资料来源索引.md,REF-002,基于真实实验、已接受架构、代码证据和来源索引生成正式正文,06-experiments-portfolio-references-and-path-closure
,md,开源项目与框架索引,materialize,docs/knowledge/10_术语与来源/REF-003-开源项目与框架索引.md,REF-003,基于真实实验、已接受架构、代码证据和来源索引生成正式正文,06-experiments-portfolio-references-and-path-closure
,md,架构图索引,materialize,docs/knowledge/10_术语与来源/REF-004-架构图索引.md,REF-004,基于真实实验、已接受架构、代码证据和来源索引生成正式正文,06-experiments-portfolio-references-and-path-closure
,md,知识文章与仓库资产索引,materialize,docs/knowledge/10_术语与来源/REF-005-知识文章与仓库资产索引.md,REF-005,基于真实实验、已接受架构、代码证据和来源索引生成正式正文,06-experiments-portfolio-references-and-path-closure
docs/knowledge/Agent与能力/Skill设计/SKL-001-AI知识技能.md,md,AI Knowledge Skill,move,docs/knowledge/06_智能体资产体系/SKL-001-AI知识技能.md,SKL-001,完成目标知识树路径收口并保持稳定资产 ID,06-experiments-portfolio-references-and-path-closure
docs/knowledge/Agent与能力/Skill设计/SKL-002-工程洞见提炼技能.md,md,Engineering Insight Distillation Skill,move,docs/knowledge/06_智能体资产体系/SKL-002-工程洞见提炼技能.md,SKL-002,完成目标知识树路径收口并保持稳定资产 ID,06-experiments-portfolio-references-and-path-closure
docs/knowledge/工作流/WFL-001-知识生命周期.md,md,Knowledge Lifecycle,move,docs/knowledge/07_工作流与项目治理/WFL-001-知识生命周期与飞书发布.md,WFL-001,完成目标知识树路径收口并保持稳定资产 ID,06-experiments-portfolio-references-and-path-closure
docs/knowledge/工作流/WFL-002-ChatGPT任务到Codex与Git.md,md,ChatGPT Task Codex Git,move,docs/knowledge/07_工作流与项目治理/WFL-002-ChatGPT任务到Codex与Git.md,WFL-002,完成目标知识树路径收口并保持稳定资产 ID,06-experiments-portfolio-references-and-path-closure
docs/knowledge/工作流/WFL-003-AI视频工作流.md,md,AI Video Workflow,move,docs/knowledge/07_工作流与项目治理/WFL-003-AI视频工作流.md,WFL-003,完成目标知识树路径收口并保持稳定资产 ID,06-experiments-portfolio-references-and-path-closure
docs/knowledge/工作流/WFL-004-多模型Agent执行治理与Token预算.md,md,Multi-Model Agent Execution Governance and Token Budget,move,docs/knowledge/07_工作流与项目治理/WFL-004-多模型Agent执行治理与Token预算.md,WFL-004,完成目标知识树路径收口并保持稳定资产 ID,06-experiments-portfolio-references-and-path-closure
docs/knowledge/04_平台架构/ARC-001-ai-agent-platform总体架构/README.md,md,Platform Target Architecture,move,,ARC-001,执行 Registry 已批准目标路径并完成全库路径收口,07-full-library-consistency-and-registry-closure
docs/technical/归档/历史资产/ARC-003-六个月交付架构-v1.md,md,Six-Month Delivery Architecture,move,,ARC-003,执行 Registry 已批准目标路径并完成全库路径收口,07-full-library-consistency-and-registry-closure
docs/knowledge/04_平台架构/DOM-001-核心领域模型.md,md,Core Domain Model,move,,DOM-001,执行 Registry 已批准目标路径并完成全库路径收口,07-full-library-consistency-and-registry-closure
docs/knowledge/05_上下文与知识系统/ARC-002-智能体平台知识资产架构.md,md,Knowledge Asset Architecture,move,,ARC-002,执行 Registry 已批准目标路径并完成全库路径收口,07-full-library-consistency-and-registry-closure
docs/technical/架构实现/知识系统/ARC-004-ai-knowledge-runtime-boundaries.md,md,AI Knowledge Runtime Boundaries,move,,ARC-004,执行 Registry 已批准目标路径并完成全库路径收口,07-full-library-consistency-and-registry-closure
docs/knowledge/08_实验与复盘/EXP-001-公开飞书知识库读取实验.md,md,Public Feishu Wiki Read,move,,EXP-001,执行 Registry 已批准目标路径并完成全库路径收口,07-full-library-consistency-and-registry-closure
docs/knowledge/08_实验与复盘/EXP-002-公开飞书知识库递归导出实验.md,md,Public Feishu Wiki Export,move,,EXP-002,执行 Registry 已批准目标路径并完成全库路径收口,07-full-library-consistency-and-registry-closure
docs/knowledge/09_作品集/PRT-001-ai-agent-platform项目故事.md,md,Project Story,move,,PRT-001,执行 Registry 已批准目标路径并完成全库路径收口,07-full-library-consistency-and-registry-closure
docs/knowledge/09_作品集/PRT-002-Demo路线图.md,md,Demo Roadmap,move,,PRT-002,执行 Registry 已批准目标路径并完成全库路径收口,07-full-library-consistency-and-registry-closure
docs/knowledge/08_实验与复盘/EXP-003-知识系统初始化阶段复盘.md,md,Knowledge System Initialization Retrospective,move,,EXP-003,执行 Registry 已批准目标路径并完成全库路径收口,07-full-library-consistency-and-registry-closure
docs/knowledge/05_上下文与知识系统/ARC-005-单一真源与知识投影架构.md,md,Single Source and Knowledge Projection Architecture,move,,ARC-005,执行 Registry 已批准目标路径并完成全库路径收口,07-full-library-consistency-and-registry-closure
docs/knowledge/05_上下文与知识系统/ARC-006-项目知识分层与Agent上下文架构.md,md,Project Knowledge Layering and Agent Context Architecture,move,,ARC-006,执行 Registry 已批准目标路径并完成全库路径收口,07-full-library-consistency-and-registry-closure
docs/technical/技术方案/知识系统/SOL-004-跨平台文档可移植性与发布适配.md,md,Cross-Platform Document Portability and Publishing Adapter,move,,SOL-004,执行 Registry 已批准目标路径并完成全库路径收口,07-full-library-consistency-and-registry-closure
docs/knowledge/08_实验与复盘/EXP-004-工程洞见提炼Skill首轮评测.md,md,Engineering Insight Distillation Skill Pilot Evaluation,move,,EXP-004,执行 Registry 已批准目标路径并完成全库路径收口,07-full-library-consistency-and-registry-closure
docs/knowledge/05_上下文与知识系统/INS-001-工程洞见方法与实践.md,md,Engineering Insight Method and Practice,move,,INS-001,执行 Registry 已批准目标路径并完成全库路径收口,07-full-library-consistency-and-registry-closure
docs/technical/归档/历史Context/CTX-002-current-state.md,md,Current State,audit_complete,docs/technical/归档/历史Context/CTX-002-current-state.md,CTX-002,当前路径已是最终路径，无需移动；完成迁移状态审计,07-full-library-consistency-and-registry-closure
docs/technical/归档/历史Context/CTX-004-roadmap-6-months.md,md,Six-Month Roadmap,audit_complete,docs/technical/归档/历史Context/CTX-004-roadmap-6-months.md,CTX-004,当前路径已是最终路径，无需移动；完成迁移状态审计,07-full-library-consistency-and-registry-closure
docs/technical/迁移计划/历史/MIG-001-repository-audit-and-migration-2026-07-27.md,md,Repository Audit and Migration,audit_complete,docs/technical/迁移计划/历史/MIG-001-repository-audit-and-migration-2026-07-27.md,MIG-001,当前路径已是最终路径，无需移动；完成迁移状态审计,07-full-library-consistency-and-registry-closure
docs/technical/运维与事件/feishu/OPS-001-knowledge-base-initialization.md,md,Feishu Knowledge Base Initialization,audit_complete,docs/technical/运维与事件/feishu/OPS-001-knowledge-base-initialization.md,OPS-001,当前路径已是最终路径，无需移动；完成迁移状态审计,07-full-library-consistency-and-registry-closure
docs/technical/运维与事件/feishu/OPS-002-homepage-publication.md,md,Feishu Homepage Publication,audit_complete,docs/technical/运维与事件/feishu/OPS-002-homepage-publication.md,OPS-002,当前路径已是最终路径，无需移动；完成迁移状态审计,07-full-library-consistency-and-registry-closure
docs/technical/运维与事件/feishu/OPS-003-knowledge-base-rename.md,md,Feishu Knowledge Base Rename Check,audit_complete,docs/technical/运维与事件/feishu/OPS-003-knowledge-base-rename.md,OPS-003,当前路径已是最终路径，无需移动；完成迁移状态审计,07-full-library-consistency-and-registry-closure
apps/action-gateway/,path,Action Gateway,audit_complete,apps/action-gateway/,APP-GATEWAY,当前路径已是最终路径，无需移动；完成迁移状态审计,07-full-library-consistency-and-registry-closure
apps/local-runtime/,path,Local Runtime,audit_complete,apps/local-runtime/,APP-RUNTIME,当前路径已是最终路径，无需移动；完成迁移状态审计,07-full-library-consistency-and-registry-closure
apps/dev-tunnel/,path,Microsoft Dev Tunnels App,audit_complete,apps/dev-tunnel/,APP-DEV-TUNNEL,当前路径已是最终路径，无需移动；完成迁移状态审计,07-full-library-consistency-and-registry-closure
packages/contracts/,path,Contracts,audit_complete,packages/contracts/,PKG-CONTRACTS,当前路径已是最终路径，无需移动；完成迁移状态审计,07-full-library-consistency-and-registry-closure
packages/auth/,path,Auth,audit_complete,packages/auth/,PKG-AUTH,当前路径已是最终路径，无需移动；完成迁移状态审计,07-full-library-consistency-and-registry-closure
packages/policy/,path,Policy,audit_complete,packages/policy/,PKG-POLICY,当前路径已是最终路径，无需移动；完成迁移状态审计,07-full-library-consistency-and-registry-closure
skills/ai-knowledge/,path,AI Knowledge Skill,audit_complete,skills/ai-knowledge/,SKILL-AI-KNOWLEDGE,当前路径已是最终路径，无需移动；完成迁移状态审计,07-full-library-consistency-and-registry-closure
skills/custom-gpt-actions/,path,Custom GPT Actions Skill,audit_complete,skills/custom-gpt-actions/,SKILL-CUSTOM-GPT-ACTIONS,当前路径已是最终路径，无需移动；完成迁移状态审计,07-full-library-consistency-and-registry-closure
skills/microsoft-dev-tunnels/,path,Microsoft Dev Tunnels Skill,audit_complete,skills/microsoft-dev-tunnels/,SKILL-DEV-TUNNELS,当前路径已是最终路径，无需移动；完成迁移状态审计,07-full-library-consistency-and-registry-closure
skills/engineering-insight-distillation/,path,Engineering Insight Distillation Skill,audit_complete,skills/engineering-insight-distillation/,SKILL-ENGINEERING-INSIGHTS,当前路径已是最终路径，无需移动；完成迁移状态审计,07-full-library-consistency-and-registry-closure
platform-registry/registries/engineering-insights/,path,Engineering Insight Registry,audit_complete,platform-registry/registries/engineering-insights/,REG-ENGINEERING-INSIGHTS,当前路径已是最终路径，无需移动；完成迁移状态审计,07-full-library-consistency-and-registry-closure
skills/ai-knowledge/,path,AI Knowledge Skill,supersede_move,skills/project-knowledge-governance/,SKILL-AI-KNOWLEDGE,收缩为项目知识治理；移出内容综合、正文编写与冻结交付职责,11-skill-portfolio-and-document-bundles
skills/deterministic-delivery/,path,Deterministic Delivery Skill,merge_supersede,skills/planner-executor-handoff/,SKILL-DETERMINISTIC-DELIVERY,确定性交付并入 Planner Executor Handoff 的 apply_frozen_artifacts 模式,11-skill-portfolio-and-document-bundles
skills/microsoft-dev-tunnels/,path,Microsoft Dev Tunnels Skill,demote_move,apps/dev-tunnel/docs/,SKILL-DEV-TUNNELS,工具操作降级为应用 Runbook，不再作为独立 Agent Skill,11-skill-portfolio-and-document-bundles
,path,Engineering Document Authoring Skill,materialize,skills/engineering-document-authoring/,SKILL-ENGINEERING-DOCUMENT-AUTHORING,新增正式工程文档编写能力，承接 Human-first 与 AI-lossless 表达,11-skill-portfolio-and-document-bundles
,md,工程文档编写技能,materialize,docs/knowledge/06_智能体资产体系/SKL-005-工程文档编写技能.md,SKL-005,记录新 Skill 的正式知识说明与边界,11-skill-portfolio-and-document-bundles
,md,文档包与 Human-first、AI-lossless,materialize,docs/adr/ADR-003-document-bundles-human-first-ai-lossless.md,ADR-003,接受文档资源共置、相对路径、语义镜像与投影转换决策,11-skill-portfolio-and-document-bundles
docs/knowledge/04_平台架构/ARC-001-ai-agent-platform总体架构.md,md,ARC-001 Document Bundle,bundle_move,docs/knowledge/04_平台架构/ARC-001-ai-agent-platform总体架构/README.md,ARC-001,正文与专属视觉资源共置；图片下方补齐 AI 可读语义镜像,11-skill-portfolio-and-document-bundles
docs/knowledge/04_平台架构/ARC-008-ai-agent-platform-DDD领域蓝图.md,md,ARC-008 Document Bundle,bundle_move,docs/knowledge/04_平台架构/ARC-008-ai-agent-platform-DDD领域蓝图/README.md,ARC-008,正文与专属视觉资源共置；图片下方补齐 AI 可读语义镜像,11-skill-portfolio-and-document-bundles
docs/knowledge/04_平台架构/ARC-009-轻量Task-Control架构.md,md,ARC-009 Document Bundle,bundle_move,docs/knowledge/04_平台架构/ARC-009-轻量Task-Control架构/README.md,ARC-009,正文与专属视觉资源共置；图片下方补齐 AI 可读语义镜像,11-skill-portfolio-and-document-bundles
docs/knowledge/04_平台架构/ARC-010-Execution-Lane执行通道模型.md,md,ARC-010 Document Bundle,bundle_move,docs/knowledge/04_平台架构/ARC-010-Execution-Lane执行通道模型/README.md,ARC-010,正文与专属视觉资源共置；图片下方补齐 AI 可读语义镜像,11-skill-portfolio-and-document-bundles
docs/knowledge/04_平台架构/ARC-012-Agent-Profile与Skills资产化.md,md,ARC-012 Document Bundle,bundle_move,docs/knowledge/04_平台架构/ARC-012-Agent-Profile与Skills资产化/README.md,ARC-012,正文与专属视觉资源共置；图片下方补齐 AI 可读语义镜像,11-skill-portfolio-and-document-bundles
docs/knowledge/04_平台架构/ARC-013-审批证据与副作用账本.md,md,ARC-013 Document Bundle,bundle_move,docs/knowledge/04_平台架构/ARC-013-审批证据与副作用账本/README.md,ARC-013,正文与专属视觉资源共置；图片下方补齐 AI 可读语义镜像,11-skill-portfolio-and-document-bundles
docs/knowledge/04_平台架构/ARC-014-健康与恢复治理架构.md,md,ARC-014 Document Bundle,bundle_move,docs/knowledge/04_平台架构/ARC-014-健康与恢复治理架构/README.md,ARC-014,正文与专属视觉资源共置；图片下方补齐 AI 可读语义镜像,11-skill-portfolio-and-document-bundles
docs/knowledge/04_平台架构/ARC-017-产品孵化与需求治理体系.md,md,ARC-017 Document Bundle,bundle_move,docs/knowledge/04_平台架构/ARC-017-产品孵化与需求治理体系/README.md,ARC-017,正文与专属视觉资源共置；图片下方补齐 AI 可读语义镜像,11-skill-portfolio-and-document-bundles
docs/knowledge/05_上下文与知识系统/KNO-005-项目知识生命周期.md,md,KNO-005 Document Bundle,bundle_move,docs/knowledge/05_上下文与知识系统/KNO-005-项目知识生命周期/README.md,KNO-005,正文与专属视觉资源共置；图片下方补齐 AI 可读语义镜像,11-skill-portfolio-and-document-bundles
docs/knowledge/08_实验与复盘/EXP-005-Custom-GPT-Actions链路实验.md,md,EXP-005 Document Bundle,bundle_move,docs/knowledge/08_实验与复盘/EXP-005-Custom-GPT-Actions链路实验/README.md,EXP-005,正文与专属视觉资源共置；图片下方补齐 AI 可读语义镜像,11-skill-portfolio-and-document-bundles
docs/knowledge/01_产品体系/PRD-003-ai-agent-platform产品定义.md,md,PRD-003 Product Bundle,merge_bundle,docs/knowledge/01_产品体系/PRD-003-ai-agent-platform产品定义与用户价值/README.md,PRD-003,合并 PRD-004 的用户价值与场景；重写为当前主产品的定义、形态、价值和证据门,12-product-system-review-and-authoring
docs/knowledge/01_产品体系/PRD-004-用户价值与核心场景.md,md,PRD-004 User Value,archive_supersede,docs/technical/归档/历史资产/01_产品体系_聚合前版本/PRD-004-用户价值与核心场景.md,PRD-004,重复所有权并入 PRD-003；保留历史原文并标记 superseded,12-product-system-review-and-authoring
docs/knowledge/01_产品体系/PRD-005-能力地图与演进路线.md,md,PRD-005 Product Bundle,bundle_move,docs/knowledge/01_产品体系/PRD-005-平台能力地图与产品成熟度/README.md,PRD-005,移除动态 Roadmap 所有权，保留稳定能力成熟度与证据门,12-product-system-review-and-authoring
docs/knowledge/01_产品体系/PRD-006-AI视频工作流产品概念.md,md,PRD-006 Product Bundle,bundle_move,docs/knowledge/01_产品体系/PRD-006-AI视频工作流产品概念与验证计划/README.md,PRD-006,补齐用户、产品体验、纵向切片、证据门与停止条件,12-product-system-review-and-authoring
docs/knowledge/01_产品体系/PRD-007-平台与上层产品边界.md,md,PRD-007 Product Bundle,rewrite_bundle,docs/knowledge/01_产品体系/PRD-007-产品组合演进与平台边界/README.md,PRD-007,扩展为当前主产品、计划产品、潜在方向、阶段门与平台边界的唯一所有者,12-product-system-review-and-authoring
